관측분야 : 지상기상관측
조회기간 : 임의기간(시별): 2014-01-01 00시 ~ 2014-12-31 23시
관측지점 : 서울(108)
출력기후요소 : 기온,강수량,풍속,해면기압,풍향

지점번호,지점,일시,기온 (℃),시간강수량 (mm),풍향 (deg),풍속 (m/s),해면기압 (hPa),원시자료
108,서울,2014-06-22 23,21.0,,20.0,0.8,1007.4,
108,서울,2014-06-23 00,21.0,,50.0,3.9,1007.3,
108,서울,2014-06-23 01,21.0,0.0,70.0,1.3,1006.7,
108,서울,2014-06-23 02,21.0,0.1,0.0,0.3,1006.6,
108,서울,2014-06-23 03,20.8,,50.0,1.5,1006.8,
108,서울,2014-06-23 04,20.7,,50.0,1.9,1006.8,
108,서울,2014-06-23 05,20.7,,110.0,0.5,1006.7,
108,서울,2014-06-23 06,20.7,,20.0,1.1,1007.1,
108,서울,2014-06-23 07,20.7,1.4,20.0,0.6,1007.2,
108,서울,2014-06-23 08,21.1,0.0,20.0,0.9,1007.3,
108,서울,2014-06-23 09,21.8,0.5,50.0,0.8,1007.1,
108,서울,2014-06-23 10,22.2,0.0,50.0,0.6,1006.7,
108,서울,2014-06-23 11,20.2,3.5,200.0,2.6,1006.8,
108,서울,2014-06-23 12,22.0,0.0,250.0,0.7,1006.4,
108,서울,2014-06-23 13,21.5,0.5,50.0,2.5,1005.8,
108,서울,2014-06-23 14,21.0,2.5,70.0,2.2,1005.3,
108,서울,2014-06-23 15,21.0,1.5,140.0,1.5,1005.0,
108,서울,2014-06-23 16,21.0,1.0,360.0,3.5,1005.2,
108,서울,2014-06-23 17,19.9,13.5,230.0,2.1,1004.7,
108,서울,2014-06-23 18,21.4,,290.0,1.4,1004.3,
108,서울,2014-06-23 19,21.1,,360.0,1.8,1004.7,
108,서울,2014-06-23 20,20.6,,0.0,0.1,1005.5,
108,서울,2014-06-23 21,20.2,,270.0,0.7,1005.9,
108,서울,2014-06-23 22,20.1,,340.0,0.5,1006.2,
108,서울,2014-06-23 23,20.0,,270.0,1.4,1006.2,
108,서울,2014-06-24 00,19.7,,270.0,1.6,1005.8,
108,서울,2014-06-24 01,19.9,,230.0,1.9,1005.8,
108,서울,2014-06-24 02,19.8,,270.0,2.2,1005.8,
108,서울,2014-06-24 03,19.7,,250.0,1.3,1005.7,
108,서울,2014-06-24 04,19.7,,340.0,0.6,1005.7,
108,서울,2014-06-24 05,19.6,,250.0,0.6,1005.4,
108,서울,2014-06-24 06,19.4,,270.0,2.2,1006.0,
108,서울,2014-06-24 07,19.9,,230.0,1.4,1006.2,
108,서울,2014-06-24 08,20.7,,250.0,1.1,1006.4,
108,서울,2014-06-24 09,21.8,,200.0,1.8,1006.5,
108,서울,2014-06-24 10,23.1,,250.0,1.9,1006.2,
108,서울,2014-06-24 11,24.8,,250.0,2.1,1006.2,
108,서울,2014-06-24 12,25.9,,270.0,2.4,1006.2,
108,서울,2014-06-24 13,24.7,,270.0,3.6,1006.0,
108,서울,2014-06-24 14,26.0,,250.0,4.9,1005.5,
108,서울,2014-06-24 15,27.0,,250.0,3.5,1005.2,
108,서울,2014-06-24 16,26.7,,290.0,3.8,1004.9,
108,서울,2014-06-24 17,26.8,,290.0,4.5,1004.9,
108,서울,2014-06-24 18,26.3,,290.0,3.8,1005.0,
108,서울,2014-06-24 19,25.6,,270.0,2.9,1005.2,
108,서울,2014-06-24 20,23.8,,250.0,4.6,1006.0,
108,서울,2014-06-24 21,22.6,,270.0,2.4,1006.8,
108,서울,2014-06-24 22,21.8,,270.0,2.2,1007.5,
108,서울,2014-06-24 23,21.4,,290.0,1.4,1007.5,
108,서울,2014-06-25 00,20.8,,270.0,0.9,1007.7,
108,서울,2014-06-25 01,20.6,,270.0,1.9,1007.9,
108,서울,2014-06-25 02,20.3,,270.0,2.0,1007.8,
108,서울,2014-06-25 03,20.4,,250.0,2.9,1008.2,
108,서울,2014-06-25 04,20.4,,230.0,1.1,1008.2,
108,서울,2014-06-25 05,20.4,,200.0,2.0,1008.7,
108,서울,2014-06-25 06,20.4,,290.0,0.8,1008.8,
108,서울,2014-06-25 07,20.7,,0.0,0.4,1008.8,
108,서울,2014-06-25 08,21.3,,70.0,1.9,1008.7,
108,서울,2014-06-25 09,22.8,,50.0,1.4,1008.8,
108,서울,2014-06-25 10,24.7,,90.0,1.6,1008.5,
108,서울,2014-06-25 11,25.2,,270.0,2.0,1008.4,
108,서울,2014-06-25 12,26.4,,230.0,1.2,1008.4,
108,서울,2014-06-25 13,26.9,,270.0,2.3,1008.1,
108,서울,2014-06-25 14,28.7,,230.0,2.5,1007.7,
108,서울,2014-06-25 15,27.9,,270.0,2.8,1007.2,
108,서울,2014-06-25 16,28.4,,250.0,3.4,1006.8,
108,서울,2014-06-25 17,27.7,,270.0,3.8,1006.6,
108,서울,2014-06-25 18,26.5,,290.0,4.4,1006.8,
108,서울,2014-06-25 19,25.2,,250.0,4.1,1007.0,
108,서울,2014-06-25 20,24.2,,270.0,2.5,1007.2,
108,서울,2014-06-25 21,23.6,,250.0,3.8,1008.0,
108,서울,2014-06-25 22,23.1,,270.0,1.8,1008.6,
108,서울,2014-06-25 23,22.7,,250.0,2.1,1009.0,
108,서울,2014-06-26 00,22.1,,270.0,3.0,1009.1,
108,서울,2014-06-26 01,21.5,,270.0,3.0,1009.1,
108,서울,2014-06-26 02,21.2,,290.0,2.1,1008.8,
108,서울,2014-06-26 03,21.0,,270.0,1.6,1008.3,
108,서울,2014-06-26 04,20.7,,0.0,0.3,1008.2,
108,서울,2014-06-26 05,20.4,,0.0,0.1,1008.3,
108,서울,2014-06-26 06,20.2,,20.0,0.9,1008.3,
108,서울,2014-06-26 07,20.6,,20.0,0.7,1008.4,
108,서울,2014-06-26 08,22.1,,340.0,1.0,1008.4,
108,서울,2014-06-26 09,23.0,,270.0,0.6,1008.3,
108,서울,2014-06-26 10,24.8,,200.0,1.2,1008.1,
108,서울,2014-06-26 11,26.1,,200.0,1.1,1007.6,
108,서울,2014-06-26 12,27.5,,270.0,2.2,1007.3,
108,서울,2014-06-26 13,28.7,,270.0,3.3,1006.8,
108,서울,2014-06-26 14,28.2,,290.0,3.0,1006.4,
108,서울,2014-06-26 15,29.2,,270.0,3.3,1006.0,
108,서울,2014-06-26 16,29.0,,290.0,3.5,1005.7,
108,서울,2014-06-26 17,28.3,,270.0,4.0,1005.4,
108,서울,2014-06-26 18,27.3,,270.0,4.2,1005.4,
108,서울,2014-06-26 19,26.6,,270.0,3.7,1005.7,
108,서울,2014-06-26 20,24.7,,270.0,3.5,1006.1,
108,서울,2014-06-26 21,23.9,,290.0,3.2,1006.7,
108,서울,2014-06-26 22,23.6,,230.0,1.0,1007.0,
108,서울,2014-06-26 23,23.0,,270.0,4.1,1006.9,
108,서울,2014-06-27 00,22.7,,250.0,2.6,1006.5,
108,서울,2014-06-27 01,22.4,,270.0,2.7,1006.7,
108,서울,2014-06-27 02,21.9,,290.0,2.6,1006.1,
108,서울,2014-06-27 03,21.4,,290.0,2.1,1006.1,
108,서울,2014-06-27 04,21.0,,270.0,1.4,1006.0,
108,서울,2014-06-27 05,20.7,,270.0,1.1,1006.3,
108,서울,2014-06-27 06,20.7,,290.0,0.9,1006.1,
108,서울,2014-06-27 07,21.2,,250.0,0.5,1005.4,
108,서울,2014-06-27 08,22.6,,0.0,0.1,1005.6,
108,서울,2014-06-27 09,23.5,,270.0,3.2,1006.1,
108,서울,2014-06-27 10,24.6,,290.0,2.8,1005.9,
108,서울,2014-06-27 11,26.0,,320.0,2.5,1006.0,
108,서울,2014-06-27 12,26.4,,290.0,2.2,1005.5,
108,서울,2014-06-27 13,28.2,,250.0,3.1,1004.7,
108,서울,2014-06-27 14,28.4,,250.0,2.4,1004.0,
108,서울,2014-06-27 15,29.3,,230.0,4.4,1003.3,
108,서울,2014-06-27 16,29.1,,270.0,4.1,1002.8,
108,서울,2014-06-27 17,28.0,,270.0,5.1,1003.0,
108,서울,2014-06-27 18,26.3,,270.0,5.4,1003.1,
108,서울,2014-06-27 19,24.4,,270.0,5.1,1003.5,
108,서울,2014-06-27 20,23.4,,270.0,4.0,1003.6,
108,서울,2014-06-27 21,22.7,,290.0,3.4,1003.9,
108,서울,2014-06-27 22,22.5,,290.0,3.7,1004.5,
108,서울,2014-06-27 23,22.5,,290.0,4.1,1004.2,
108,서울,2014-06-28 00,22.2,,270.0,3.6,1004.1,
108,서울,2014-06-28 01,21.9,,270.0,2.6,1003.6,
108,서울,2014-06-28 02,21.7,,290.0,3.1,1003.3,
108,서울,2014-06-28 03,21.6,,270.0,2.0,1003.0,
108,서울,2014-06-28 04,21.5,,270.0,2.8,1002.6,
108,서울,2014-06-28 05,21.5,0.0,270.0,2.3,1002.7,
108,서울,2014-06-28 06,21.4,,290.0,2.8,1003.1,
108,서울,2014-06-28 07,21.9,,270.0,2.5,1003.2,
108,서울,2014-06-28 08,22.4,,250.0,3.4,1003.3,
108,서울,2014-06-28 09,23.5,,250.0,3.2,1003.2,
108,서울,2014-06-28 10,24.2,,290.0,4.2,1002.9,
108,서울,2014-06-28 11,25.2,,250.0,3.7,1002.6,
108,서울,2014-06-28 12,26.9,,270.0,3.6,1002.2,
108,서울,2014-06-28 13,27.5,,270.0,4.2,1001.6,
108,서울,2014-06-28 14,27.0,,290.0,3.3,1001.2,
108,서울,2014-06-28 15,27.3,,270.0,5.3,1001.0,
108,서울,2014-06-28 16,28.0,,250.0,5.4,1000.9,
108,서울,2014-06-28 17,26.7,,270.0,5.0,1001.0,
108,서울,2014-06-28 18,25.0,,250.0,5.3,1001.3,
108,서울,2014-06-28 19,24.0,,230.0,5.7,1001.7,
108,서울,2014-06-28 20,23.5,,250.0,4.9,1002.1,
108,서울,2014-06-28 21,23.0,,230.0,3.6,1002.5,
108,서울,2014-06-28 22,22.4,,230.0,3.2,1003.4,
108,서울,2014-06-28 23,21.8,,230.0,4.3,1003.5,
108,서울,2014-06-29 00,21.6,,230.0,2.6,1003.6,
108,서울,2014-06-29 01,21.6,,200.0,2.7,1003.6,
108,서울,2014-06-29 02,21.5,,230.0,3.0,1003.4,
108,서울,2014-06-29 03,21.5,,230.0,2.1,1003.4,
108,서울,2014-06-29 04,21.1,,180.0,2.4,1003.6,
108,서울,2014-06-29 05,21.0,,230.0,2.5,1003.9,
108,서울,2014-06-29 06,21.0,,200.0,1.3,1004.1,
108,서울,2014-06-29 07,21.0,,230.0,2.2,1004.6,
108,서울,2014-06-29 08,21.7,,200.0,0.9,1004.8,
108,서울,2014-06-29 09,22.6,,200.0,1.4,1004.8,
108,서울,2014-06-29 10,23.7,,200.0,1.2,1004.9,
108,서울,2014-06-29 11,25.3,,250.0,1.3,1005.1,
108,서울,2014-06-29 12,25.6,,50.0,1.0,1005.2,
108,서울,2014-06-29 13,25.9,,250.0,1.2,1005.0,
108,서울,2014-06-29 14,27.2,,250.0,1.8,1004.6,
108,서울,2014-06-29 15,27.6,,20.0,1.0,1004.3,
108,서울,2014-06-29 16,29.2,,270.0,1.3,1003.6,
108,서울,2014-06-29 17,29.8,,230.0,2.2,1003.6,
108,서울,2014-06-29 18,28.2,,250.0,2.1,1003.7,
108,서울,2014-06-29 19,26.8,,270.0,4.4,1004.4,
108,서울,2014-06-29 20,24.9,,290.0,3.8,1005.1,
108,서울,2014-06-29 21,23.9,,290.0,2.5,1005.9,
108,서울,2014-06-29 22,23.5,,290.0,2.6,1006.7,
108,서울,2014-06-29 23,23.1,,250.0,1.7,1006.5,
108,서울,2014-06-30 00,22.7,,270.0,1.0,1006.9,
108,서울,2014-06-30 01,22.7,,270.0,1.3,1006.8,
108,서울,2014-06-30 02,22.3,,0.0,0.3,1006.9,
108,서울,2014-06-30 03,21.9,,270.0,1.2,1007.0,
108,서울,2014-06-30 04,21.6,,270.0,1.8,1007.2,
108,서울,2014-06-30 05,21.3,,290.0,1.8,1007.6,
108,서울,2014-06-30 06,21.2,,250.0,0.8,1008.2,
108,서울,2014-06-30 07,21.9,,230.0,2.2,1008.4,
108,서울,2014-06-30 08,23.0,,230.0,2.3,1008.8,
108,서울,2014-06-30 09,24.3,,250.0,2.1,1008.6,
108,서울,2014-06-30 10,25.5,,180.0,2.4,1008.6,
108,서울,2014-06-30 11,27.3,,180.0,3.4,1008.3,
108,서울,2014-06-30 12,27.7,,270.0,2.9,1008.1,
108,서울,2014-06-30 13,29.0,,250.0,3.9,1007.8,
108,서울,2014-06-30 14,29.7,,230.0,4.3,1007.3,
108,서울,2014-06-30 15,30.0,,270.0,4.2,1007.3,
108,서울,2014-06-30 16,29.8,,290.0,3.7,1006.9,
108,서울,2014-06-30 17,29.4,,290.0,3.4,1007.0,
108,서울,2014-06-30 18,29.1,,290.0,3.3,1007.1,
108,서울,2014-06-30 19,28.0,,290.0,3.2,1007.5,
108,서울,2014-06-30 20,26.1,,270.0,3.3,1008.0,
108,서울,2014-06-30 21,25.0,,270.0,3.7,1008.9,
108,서울,2014-06-30 22,23.8,,270.0,3.6,1009.3,
108,서울,2014-06-30 23,23.1,,270.0,3.5,1009.7,
108,서울,2014-07-01 00,22.8,,250.0,2.8,1009.8,
108,서울,2014-07-01 01,22.4,,270.0,2.4,1009.6,
108,서울,2014-07-01 02,22.1,,270.0,2.1,1009.8,
108,서울,2014-07-01 03,21.9,,270.0,2.7,1010.3,
108,서울,2014-07-01 04,21.7,,270.0,1.7,1010.4,
108,서울,2014-07-01 05,21.2,,20.0,0.9,1010.5,
108,서울,2014-07-01 06,21.1,,50.0,1.1,1010.6,
108,서울,2014-07-01 07,21.9,,20.0,0.9,1011.0,
108,서울,2014-07-01 08,23.4,,110.0,0.7,1011.2,
108,서울,2014-07-01 09,24.7,,20.0,1.1,1011.1,
108,서울,2014-07-01 10,25.9,,90.0,1.2,1010.9,
108,서울,2014-07-01 11,27.2,,270.0,0.9,1010.7,
108,서울,2014-07-01 12,29.0,,250.0,1.2,1010.2,
108,서울,2014-07-01 13,30.2,,270.0,2.0,1009.7,
108,서울,2014-07-01 14,31.0,,50.0,0.8,1009.0,
108,서울,2014-07-01 15,29.9,,290.0,2.1,1008.5,
108,서울,2014-07-01 16,31.2,,270.0,2.1,1008.0,
108,서울,2014-07-01 17,31.1,,230.0,3.8,1007.8,
108,서울,2014-07-01 18,30.4,,250.0,2.9,1007.5,
108,서울,2014-07-01 19,29.3,,290.0,3.3,1007.7,
108,서울,2014-07-01 20,27.9,,270.0,3.5,1008.1,
108,서울,2014-07-01 21,26.5,,270.0,3.3,1009.0,
108,서울,2014-07-01 22,25.3,,270.0,3.3,1009.5,
108,서울,2014-07-01 23,24.6,,250.0,2.2,1009.1,
108,서울,2014-07-02 00,24.4,,270.0,3.9,1008.9,
108,서울,2014-07-02 01,24.2,,270.0,2.0,1009.1,
108,서울,2014-07-02 02,23.7,,230.0,4.2,1009.1,
108,서울,2014-07-02 03,23.3,,250.0,1.9,1009.1,
108,서울,2014-07-02 04,23.0,,250.0,2.3,1009.0,
108,서울,2014-07-02 05,22.9,,20.0,1.3,1009.2,
108,서울,2014-07-02 06,22.8,,50.0,1.8,1009.4,
108,서울,2014-07-02 07,23.4,,50.0,2.3,1009.3,
108,서울,2014-07-02 08,24.7,,50.0,2.0,1009.1,
108,서울,2014-07-02 09,26.0,,90.0,1.8,1008.8,
108,서울,2014-07-02 10,27.0,,110.0,1.7,1008.4,
108,서울,2014-07-02 11,28.8,,90.0,2.3,1007.6,
108,서울,2014-07-02 12,29.8,,110.0,2.5,1007.1,
108,서울,2014-07-02 13,30.0,,110.0,2.1,1006.2,
108,서울,2014-07-02 14,30.7,,180.0,2.3,1005.5,
108,서울,2014-07-02 15,30.7,,180.0,2.2,1005.0,
108,서울,2014-07-02 16,31.1,,250.0,3.2,1004.5,
108,서울,2014-07-02 17,28.2,,290.0,3.8,1004.5,
108,서울,2014-07-02 18,26.7,,290.0,3.2,1004.6,
108,서울,2014-07-02 19,25.2,0.5,290.0,3.0,1005.2,
108,서울,2014-07-02 20,23.6,2.0,290.0,4.8,1005.1,
108,서울,2014-07-02 21,23.8,,320.0,1.0,1005.4,
108,서울,2014-07-02 22,22.8,14.0,200.0,5.6,1005.7,
108,서울,2014-07-02 23,22.2,4.0,70.0,1.8,1005.4,
108,서울,2014-07-03 00,22.1,0.0,70.0,2.2,1004.5,
108,서울,2014-07-03 01,22.2,0.1,70.0,2.5,1004.0,
108,서울,2014-07-03 02,22.1,0.1,70.0,2.6,1003.4,
108,서울,2014-07-03 03,22.1,0.0,50.0,2.5,1002.9,
108,서울,2014-07-03 04,22.0,0.1,50.0,2.5,1002.8,
108,서울,2014-07-03 05,22.0,0.2,50.0,2.2,1002.6,
108,서울,2014-07-03 06,21.7,0.0,90.0,2.9,1002.6,
108,서울,2014-07-03 07,21.4,0.0,50.0,3.6,1002.3,
108,서울,2014-07-03 08,21.6,0.0,50.0,2.3,1001.7,
108,서울,2014-07-03 09,21.9,0.0,50.0,4.2,1001.6,
108,서울,2014-07-03 10,22.7,0.5,50.0,3.6,1000.9,
108,서울,2014-07-03 11,23.2,0.0,50.0,3.9,1001.0,
108,서울,2014-07-03 12,22.4,0.5,20.0,2.1,1001.1,
108,서울,2014-07-03 13,22.4,0.5,50.0,2.7,1001.0,
108,서울,2014-07-03 14,22.8,0.0,50.0,3.4,1000.7,
108,서울,2014-07-03 15,23.1,0.0,50.0,3.7,1000.4,
108,서울,2014-07-03 16,23.3,0.0,20.0,3.5,1000.5,
108,서울,2014-07-03 17,24.4,0.0,50.0,4.2,1000.1,
108,서울,2014-07-03 18,24.0,,50.0,3.7,1000.3,
108,서울,2014-07-03 19,23.3,,50.0,3.0,1000.6,
108,서울,2014-07-03 20,22.7,,50.0,2.5,1000.8,
108,서울,2014-07-03 21,22.5,,20.0,1.8,1001.7,
108,서울,2014-07-03 22,22.5,,50.0,3.0,1002.7,
108,서울,2014-07-03 23,22.7,,50.0,2.7,1003.0,
108,서울,2014-07-04 00,22.7,,70.0,3.2,1003.1,
108,서울,2014-07-04 01,22.5,,50.0,2.9,1003.3,
108,서울,2014-07-04 02,22.3,,70.0,2.3,1003.3,
108,서울,2014-07-04 03,22.1,,50.0,2.9,1003.5,
108,서울,2014-07-04 04,22.1,,70.0,2.2,1003.9,
108,서울,2014-07-04 05,21.8,,70.0,2.7,1004.4,
108,서울,2014-07-04 06,21.7,,70.0,2.1,1005.0,
108,서울,2014-07-04 07,22.2,,70.0,2.1,1005.7,
108,서울,2014-07-04 08,23.5,,70.0,2.3,1006.1,
108,서울,2014-07-04 09,25.7,,50.0,2.6,1006.7,
108,서울,2014-07-04 10,27.3,,70.0,3.0,1006.5,
108,서울,2014-07-04 11,28.7,,50.0,2.8,1006.5,
108,서울,2014-07-04 12,29.4,,50.0,3.0,1006.3,
108,서울,2014-07-04 13,30.3,,20.0,2.0,1006.1,
108,서울,2014-07-04 14,31.1,,20.0,1.3,1006.0,
108,서울,2014-07-04 15,31.8,,50.0,2.8,1005.7,
108,서울,2014-07-04 16,32.0,,20.0,2.7,1005.7,
108,서울,2014-07-04 17,31.4,,20.0,1.8,1005.6,
108,서울,2014-07-04 18,31.6,,320.0,0.9,1005.7,
108,서울,2014-07-04 19,30.7,,250.0,4.4,1006.3,
108,서울,2014-07-04 20,28.4,,270.0,2.9,1006.8,
108,서울,2014-07-04 21,27.2,,270.0,1.9,1007.7,
108,서울,2014-07-04 22,26.4,,270.0,1.5,1008.3,
108,서울,2014-07-04 23,25.6,,270.0,2.1,1008.5,
108,서울,2014-07-05 00,25.2,,340.0,0.6,1008.8,
108,서울,2014-07-05 01,24.6,,50.0,0.5,1009.0,
108,서울,2014-07-05 02,23.9,,50.0,1.0,1009.0,
108,서울,2014-07-05 03,23.7,,50.0,2.1,1009.0,
108,서울,2014-07-05 04,23.0,,50.0,1.8,1009.4,
108,서울,2014-07-05 05,22.6,,50.0,1.6,1009.8,
108,서울,2014-07-05 06,22.4,,20.0,1.9,1010.0,
108,서울,2014-07-05 07,23.7,,50.0,1.4,1010.7,
108,서울,2014-07-05 08,25.2,,160.0,2.2,1010.7,
108,서울,2014-07-05 09,25.9,,110.0,2.4,1010.6,
108,서울,2014-07-05 10,27.4,,90.0,0.9,1010.6,
108,서울,2014-07-05 11,28.2,,270.0,1.8,1010.5,
108,서울,2014-07-05 12,28.7,,290.0,3.1,1010.6,
108,서울,2014-07-05 13,29.4,,250.0,1.8,1010.4,
108,서울,2014-07-05 14,29.5,,250.0,2.5,1010.0,
108,서울,2014-07-05 15,29.3,,270.0,2.8,1009.6,
108,서울,2014-07-05 16,28.6,,270.0,3.0,1009.2,
108,서울,2014-07-05 17,28.1,,270.0,3.1,1009.0,
108,서울,2014-07-05 18,27.4,,270.0,3.0,1009.3,
108,서울,2014-07-05 19,26.3,,290.0,3.1,1009.4,
108,서울,2014-07-05 20,25.3,,290.0,2.5,1009.7,
108,서울,2014-07-05 21,24.7,,250.0,3.6,1009.5,
108,서울,2014-07-05 22,24.1,,270.0,2.3,1009.5,
108,서울,2014-07-05 23,23.8,,270.0,2.2,1009.2,
108,서울,2014-07-06 00,23.8,,360.0,0.7,1009.0,
108,서울,2014-07-06 01,23.6,,290.0,0.6,1008.7,
108,서울,2014-07-06 02,23.4,,20.0,1.4,1008.0,
108,서울,2014-07-06 03,23.4,,70.0,1.3,1007.8,
108,서울,2014-07-06 04,23.4,,50.0,1.7,1007.6,
108,서울,2014-07-06 05,23.2,,50.0,1.8,1007.4,
108,서울,2014-07-06 06,23.2,,70.0,1.5,1007.3,
108,서울,2014-07-06 07,23.6,,70.0,1.8,1007.3,
108,서울,2014-07-06 08,24.5,,110.0,1.1,1007.7,
108,서울,2014-07-06 09,25.5,,50.0,2.6,1007.3,
108,서울,2014-07-06 10,26.4,,70.0,1.9,1007.1,
108,서울,2014-07-06 11,27.5,,110.0,1.7,1006.5,
108,서울,2014-07-06 12,28.0,,140.0,2.5,1006.1,
108,서울,2014-07-06 13,27.9,,140.0,3.5,1005.7,
108,서울,2014-07-06 14,28.4,,140.0,4.1,1005.3,
108,서울,2014-07-06 15,29.5,,160.0,3.4,1005.0,
108,서울,2014-07-06 16,29.0,,140.0,3.1,1004.6,
108,서울,2014-07-06 17,28.2,,180.0,4.1,1004.8,
108,서울,2014-07-06 18,28.1,,90.0,1.6,1004.6,
108,서울,2014-07-06 19,26.9,,140.0,2.8,1004.8,
108,서울,2014-07-06 20,25.7,,140.0,2.4,1005.2,
108,서울,2014-07-06 21,25.0,,160.0,2.4,1005.6,
108,서울,2014-07-06 22,24.4,,160.0,1.1,1005.8,
108,서울,2014-07-06 23,23.7,,140.0,0.5,1005.9,
108,서울,2014-07-07 00,23.0,,290.0,2.2,1006.0,
108,서울,2014-07-07 01,22.5,,20.0,0.9,1005.8,
108,서울,2014-07-07 02,21.9,,50.0,0.7,1005.8,
108,서울,2014-07-07 03,21.4,,360.0,0.8,1006.1,
108,서울,2014-07-07 04,21.1,,0.0,0.4,1005.8,
108,서울,2014-07-07 05,20.8,,50.0,2.1,1006.2,
108,서울,2014-07-07 06,20.9,,50.0,0.9,1006.6,
108,서울,2014-07-07 07,22.2,,50.0,2.1,1006.4,
108,서울,2014-07-07 08,24.7,,50.0,2.1,1006.0,
108,서울,2014-07-07 09,26.4,,90.0,1.7,1006.0,
108,서울,2014-07-07 10,27.8,,90.0,1.8,1005.6,
108,서울,2014-07-07 11,29.2,,20.0,1.6,1005.3,
108,서울,2014-07-07 12,30.5,,110.0,1.8,1005.0,
108,서울,2014-07-07 13,32.0,,140.0,2.2,1004.3,
108,서울,2014-07-07 14,32.7,,180.0,2.5,1003.9,
108,서울,2014-07-07 15,33.6,,200.0,2.6,1003.5,
108,서울,2014-07-07 16,33.3,,270.0,3.9,1003.5,
108,서울,2014-07-07 17,32.4,,290.0,3.7,1003.6,
108,서울,2014-07-07 18,31.5,,270.0,4.6,1003.6,
108,서울,2014-07-07 19,30.1,,270.0,4.7,1003.8,
108,서울,2014-07-07 20,28.6,,270.0,3.6,1004.2,
108,서울,2014-07-07 21,27.5,,270.0,3.8,1005.2,
108,서울,2014-07-07 22,26.9,,270.0,2.4,1005.7,
108,서울,2014-07-07 23,26.2,,250.0,3.0,1006.1,
108,서울,2014-07-08 00,25.3,,250.0,1.9,1005.7,
108,서울,2014-07-08 01,25.0,,230.0,2.1,1005.6,
108,서울,2014-07-08 02,24.4,,250.0,1.9,1005.5,
108,서울,2014-07-08 03,24.0,,290.0,1.8,1005.4,
108,서울,2014-07-08 04,23.7,,270.0,1.6,1005.7,
108,서울,2014-07-08 05,24.0,,290.0,1.2,1006.0,
108,서울,2014-07-08 06,24.1,,270.0,1.1,1006.6,
108,서울,2014-07-08 07,24.4,,360.0,0.7,1006.7,
108,서울,2014-07-08 08,24.9,,250.0,2.5,1007.4,
108,서울,2014-07-08 09,24.5,0.0,230.0,2.9,1007.5,
108,서울,2014-07-08 10,24.6,0.0,290.0,1.4,1007.7,
108,서울,2014-07-08 11,25.3,0.0,340.0,0.6,1007.3,
108,서울,2014-07-08 12,25.4,0.2,20.0,1.1,1007.0,
108,서울,2014-07-08 13,26.0,0.0,290.0,2.8,1006.7,
108,서울,2014-07-08 14,27.3,,320.0,2.2,1006.2,
108,서울,2014-07-08 15,27.9,,270.0,2.6,1005.9,
108,서울,2014-07-08 16,28.5,,290.0,2.2,1005.5,
108,서울,2014-07-08 17,28.4,,320.0,2.4,1005.6,
108,서울,2014-07-08 18,29.1,,270.0,2.5,1005.4,
108,서울,2014-07-08 19,28.7,,270.0,3.8,1005.8,
108,서울,2014-07-08 20,27.1,,270.0,2.5,1006.3,
108,서울,2014-07-08 21,26.5,,270.0,2.8,1006.9,
108,서울,2014-07-08 22,26.3,,270.0,1.6,1007.0,
108,서울,2014-07-08 23,26.2,,360.0,0.8,1006.5,
108,서울,2014-07-09 00,26.0,,0.0,0.2,1006.4,
108,서울,2014-07-09 01,25.9,0.0,270.0,1.0,1006.5,
108,서울,2014-07-09 02,25.9,0.0,140.0,0.9,1006.1,
108,서울,2014-07-09 03,25.8,0.0,140.0,0.7,1006.0,
108,서울,2014-07-09 04,25.6,,70.0,0.9,1005.6,
108,서울,2014-07-09 05,25.6,,50.0,2.3,1005.5,
108,서울,2014-07-09 06,25.6,,70.0,1.8,1005.4,
108,서울,2014-07-09 07,25.9,,50.0,2.7,1005.1,
108,서울,2014-07-09 08,27.3,,70.0,2.0,1005.0,
108,서울,2014-07-09 09,28.3,,70.0,1.7,1004.6,
108,서울,2014-07-09 10,29.6,,50.0,2.1,1004.0,
108,서울,2014-07-09 11,31.0,,20.0,2.9,1003.4,
108,서울,2014-07-09 12,31.7,,50.0,2.1,1002.7,
108,서울,2014-07-09 13,32.6,,90.0,2.0,1001.5,
108,서울,2014-07-09 14,32.7,,160.0,3.2,1000.7,
108,서울,2014-07-09 15,28.9,0.0,160.0,3.6,1001.0,
108,서울,2014-07-09 16,28.0,0.4,50.0,0.7,1000.4,
108,서울,2014-07-09 17,27.9,0.1,70.0,2.1,999.8,
108,서울,2014-07-09 18,27.3,0.0,70.0,3.0,999.4,
108,서울,2014-07-09 19,27.3,0.0,70.0,4.1,998.9,
108,서울,2014-07-09 20,26.9,,70.0,3.4,998.8,
108,서울,2014-07-09 21,26.7,,70.0,3.7,998.5,
108,서울,2014-07-09 22,26.5,0.0,50.0,2.6,998.3,
108,서울,2014-07-09 23,26.3,0.0,50.0,1.5,998.0,
108,서울,2014-07-10 00,26.1,,50.0,1.9,997.6,
108,서울,2014-07-10 01,26.0,,20.0,1.1,997.1,
108,서울,2014-07-10 02,25.9,,70.0,1.5,996.3,
108,서울,2014-07-10 03,25.8,,270.0,1.3,996.1,
108,서울,2014-07-10 04,25.5,,290.0,1.1,995.9,
108,서울,2014-07-10 05,24.9,,290.0,1.0,995.4,
